Order_ID,Order_Date,Warehouse,Carrier,Product_Type,Route,Route_Distance_KM,Processing_Days,Transit_Days,Day_of_Week,Month,Season,Delay_Days,Promised_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delay_Risk
ORD06896,2025-07-22,Hyderabad,Delhivery,Furniture,Chennai-Bangalore,350,2.0,2.0,Tuesday,July,Monsoon,1,2025-07-26,2025-07-27,Delayed,Medium
ORD06897,2025-03-15,Chennai,XpressBees,Grocery,Hyderabad-Chennai,630,1.7,3.3,Saturday,March,Summer,1,2025-03-20,2025-03-21,Delayed,Medium
ORD06898,2025-01-25,Hyderabad,XpressBees,Electronics,Kochi-Bangalore,550,1.8,1.6,Saturday,January,Winter,1,2025-01-29,2025-01-30,Delayed,Medium
ORD06899,2025-04-11,Hyderabad,XpressBees,Electronics,Chennai-Coimbatore,510,1.3,2.7,Friday,April,Summer,2,2025-04-15,2025-04-17,Delayed,Medium
ORD06900,2025-06-25,Bangalore,BlueDart,Clothing,Bangalore-Hyderabad,570,2.1,2.9,Wednesday,June,Monsoon,0,2025-06-30,2025-06-30,On-Time,Low
ORD06901,2025-04-27,Coimbatore,XpressBees,Furniture,Coimbatore-Kochi,190,2.0,1.0,Sunday,April,Summer,0,2025-04-30,2025-04-30,On-Time,Low
ORD06902,2025-06-15,Chennai,XpressBees,Furniture,Bangalore-Hyderabad,570,1.8,1.2,Sunday,June,Monsoon,1,2025-06-18,2025-06-19,Delayed,Medium
ORD06903,2025-02-10,Kochi,Delhivery,Electronics,Kochi-Bangalore,550,1.9,2.6,Monday,February,Winter,0,2025-02-15,2025-02-15,On-Time,Low
ORD06904,2025-12-10,Bangalore,DTDC,Grocery,Chennai-Coimbatore,510,0.5,1.3,Wednesday,December,Winter,1,2025-12-12,2025-12-13,Delayed,Medium
ORD06905,2025-04-30,Coimbatore,Ecom Express,Furniture,Bangalore-Hyderabad,570,1.5,1.4,Wednesday,April,Summer,1,2025-05-03,2025-05-04,Delayed,Medium
ORD06906,2025-04-07,Chennai,Delhivery,Pharmacy,Coimbatore-Kochi,190,1.6,1.2,Monday,April,Summer,0,2025-04-10,2025-04-10,On-Time,Low
ORD06907,2025-05-25,Hyderabad,Delhivery,Pharmacy,Coimbatore-Kochi,190,1.3,1.0,Sunday,May,Summer,2,2025-05-28,2025-05-30,Delayed,Medium
ORD06908,2025-08-04,Coimbatore,Delhivery,Furniture,Chennai-Coimbatore,510,2.2,1.4,Monday,August,Monsoon,1,2025-08-08,2025-08-09,Delayed,Medium
ORD06909,2025-08-17,Coimbatore,Ecom Express,Grocery,Coimbatore-Kochi,190,1.5,1.0,Sunday,August,Monsoon,4,2025-08-20,2025-08-24,Delayed,High
ORD06910,2025-11-09,Coimbatore,Delhivery,Pharmacy,Hyderabad-Chennai,630,2.0,1.5,Sunday,November,Autumn,2,2025-11-13,2025-11-15,Delayed,Medium
ORD06911,2025-05-10,Hyderabad,DTDC,Grocery,Coimbatore-Kochi,190,0.8,1.0,Saturday,May,Summer,1,2025-05-12,2025-05-13,Delayed,Medium
ORD06912,2025-12-18,Kochi,XpressBees,Electronics,Chennai-Coimbatore,510,2.2,1.2,Thursday,December,Winter,1,2025-12-22,2025-12-23,Delayed,Medium
ORD06913,2025-11-14,Bangalore,DTDC,Clothing,Chennai-Coimbatore,510,1.4,1.4,Friday,November,Autumn,0,2025-11-17,2025-11-17,On-Time,Low
ORD06914,2025-05-17,Kochi,XpressBees,Electronics,Bangalore-Hyderabad,570,2.0,1.0,Saturday,May,Summer,1,2025-05-20,2025-05-21,Delayed,Medium
ORD06915,2025-11-20,Chennai,XpressBees,Clothing,Coimbatore-Kochi,190,1.5,1.0,Thursday,November,Autumn,0,2025-11-23,2025-11-23,On-Time,Low
ORD06916,2025-12-03,Bangalore,Delhivery,Pharmacy,Coimbatore-Kochi,190,0.9,1.6,Wednesday,December,Winter,0,2025-12-06,2025-12-06,On-Time,Low
ORD06917,2025-09-30,Chennai,Delhivery,Clothing,Kochi-Bangalore,550,2.3,2.0,Tuesday,September,Monsoon,1,2025-10-05,2025-10-06,Delayed,Medium
ORD06918,2025-04-27,Hyderabad,Ecom Express,Clothing,Kochi-Bangalore,550,2.5,1.5,Sunday,April,Summer,0,2025-05-01,2025-05-01,On-Time,Low
ORD06919,2025-11-02,Kochi,BlueDart,Furniture,Chennai-Coimbatore,510,1.8,1.2,Sunday,November,Autumn,1,2025-11-05,2025-11-06,Delayed,Medium
ORD06920,2025-04-04,Coimbatore,DTDC,Clothing,Kochi-Bangalore,550,1.7,2.4,Friday,April,Summer,1,2025-04-09,2025-04-10,Delayed,Medium
ORD06921,2025-06-17,Bangalore,Ecom Express,Furniture,Bangalore-Hyderabad,570,0.5,2.0,Tuesday,June,Monsoon,1,2025-06-20,2025-06-21,Delayed,Medium
ORD06922,2025-07-22,Coimbatore,Ecom Express,Clothing,Bangalore-Hyderabad,570,2.1,1.1,Tuesday,July,Monsoon,1,2025-07-26,2025-07-27,Delayed,Medium
ORD06923,2025-12-07,Chennai,DTDC,Furniture,Hyderabad-Chennai,630,1.2,1.7,Sunday,December,Winter,1,2025-12-10,2025-12-11,Delayed,Medium
ORD06924,2025-05-29,Coimbatore,DTDC,Pharmacy,Hyderabad-Chennai,630,1.8,1.2,Thursday,May,Summer,2,2025-06-01,2025-06-03,Delayed,Medium
ORD06925,2025-07-02,Coimbatore,XpressBees,Pharmacy,Chennai-Coimbatore,510,2.5,1.2,Wednesday,July,Monsoon,2,2025-07-06,2025-07-08,Delayed,Medium
ORD06926,2025-06-01,Hyderabad,BlueDart,Clothing,Bangalore-Hyderabad,570,1.2,2.4,Sunday,June,Monsoon,1,2025-06-05,2025-06-06,Delayed,Medium
ORD06927,2025-03-15,Hyderabad,Delhivery,Grocery,Bangalore-Hyderabad,570,2.7,2.3,Saturday,March,Summer,1,2025-03-20,2025-03-21,Delayed,Medium
ORD06928,2025-12-31,Kochi,BlueDart,Pharmacy,Hyderabad-Chennai,630,1.3,2.8,Wednesday,December,Winter,1,2026-01-05,2026-01-06,Delayed,Medium
ORD06929,2025-10-01,Chennai,BlueDart,Electronics,Kochi-Bangalore,550,0.5,1.9,Wednesday,October,Autumn,0,2025-10-04,2025-10-04,On-Time,Low
ORD06930,2025-02-11,Hyderabad,Delhivery,Electronics,Hyderabad-Chennai,630,1.4,1.0,Tuesday,February,Winter,1,2025-02-14,2025-02-15,Delayed,Medium
ORD06931,2025-07-31,Hyderabad,BlueDart,Furniture,Chennai-Coimbatore,510,1.9,1.0,Thursday,July,Monsoon,1,2025-08-03,2025-08-04,Delayed,Medium
ORD06932,2025-04-11,Kochi,Ecom Express,Grocery,Bangalore-Hyderabad,570,1.9,2.2,Friday,April,Summer,2,2025-04-16,2025-04-18,Delayed,Medium
ORD06933,2025-02-14,Bangalore,Ecom Express,Furniture,Chennai-Coimbatore,510,1.3,1.8,Friday,February,Winter,1,2025-02-18,2025-02-19,Delayed,Medium
ORD06934,2025-03-23,Kochi,Delhivery,Clothing,Hyderabad-Chennai,630,1.7,1.3,Sunday,March,Summer,1,2025-03-26,2025-03-27,Delayed,Medium
ORD06935,2025-01-17,Coimbatore,Delhivery,Pharmacy,Coimbatore-Kochi,190,1.7,1.0,Friday,January,Winter,1,2025-01-20,2025-01-21,Delayed,Medium
ORD06936,2025-03-14,Coimbatore,DTDC,Grocery,Hyderabad-Chennai,630,1.4,3.4,Friday,March,Summer,4,2025-03-19,2025-03-23,Delayed,High
ORD06937,2025-01-14,Hyderabad,DTDC,Furniture,Bangalore-Hyderabad,570,1.8,2.6,Tuesday,January,Winter,1,2025-01-19,2025-01-20,Delayed,Medium
ORD06938,2025-06-06,Hyderabad,BlueDart,Furniture,Chennai-Coimbatore,510,2.2,2.7,Friday,June,Monsoon,2,2025-06-11,2025-06-13,Delayed,Medium
ORD06939,2025-08-11,Kochi,BlueDart,Electronics,Kochi-Bangalore,550,1.8,1.0,Monday,August,Monsoon,0,2025-08-14,2025-08-14,On-Time,Low
ORD06940,2025-05-12,Kochi,Delhivery,Clothing,Kochi-Bangalore,550,1.4,3.0,Monday,May,Summer,0,2025-05-17,2025-05-17,On-Time,Low
ORD06941,2025-12-04,Chennai,BlueDart,Furniture,Bangalore-Hyderabad,570,1.6,1.5,Thursday,December,Winter,0,2025-12-08,2025-12-08,On-Time,Low
ORD06942,2025-02-16,Coimbatore,XpressBees,Electronics,Hyderabad-Chennai,630,2.7,3.2,Sunday,February,Winter,1,2025-02-22,2025-02-23,Delayed,Medium
ORD06943,2025-04-17,Kochi,Ecom Express,Grocery,Hyderabad-Chennai,630,1.7,2.4,Thursday,April,Summer,1,2025-04-22,2025-04-23,Delayed,Medium
ORD06944,2025-04-18,Bangalore,BlueDart,Furniture,Chennai-Bangalore,350,0.6,1.6,Friday,April,Summer,0,2025-04-21,2025-04-21,On-Time,Low
ORD06945,2025-09-22,Chennai,BlueDart,Electronics,Hyderabad-Chennai,630,1.6,2.6,Monday,September,Monsoon,1,2025-09-27,2025-09-28,Delayed,Medium
ORD06946,2025-07-24,Kochi,DTDC,Clothing,Bangalore-Hyderabad,570,2.1,2.0,Thursday,July,Monsoon,1,2025-07-29,2025-07-30,Delayed,Medium
ORD06947,2025-03-20,Hyderabad,XpressBees,Pharmacy,Chennai-Coimbatore,510,2.1,2.1,Thursday,March,Summer,1,2025-03-25,2025-03-26,Delayed,Medium
ORD06948,2025-06-04,Kochi,BlueDart,Grocery,Chennai-Coimbatore,510,2.1,1.0,Wednesday,June,Monsoon,1,2025-06-08,2025-06-09,Delayed,Medium
ORD06949,2025-09-28,Hyderabad,Ecom Express,Furniture,Chennai-Bangalore,350,1.8,1.1,Sunday,September,Monsoon,1,2025-10-01,2025-10-02,Delayed,Medium
ORD06950,2025-09-04,Hyderabad,BlueDart,Electronics,Kochi-Bangalore,550,1.3,2.4,Thursday,September,Monsoon,3,2025-09-08,2025-09-11,Delayed,High
ORD06951,2025-01-19,Coimbatore,Delhivery,Furniture,Bangalore-Hyderabad,570,1.5,2.0,Sunday,January,Winter,1,2025-01-23,2025-01-24,Delayed,Medium
ORD06952,2025-12-12,Coimbatore,XpressBees,Pharmacy,Hyderabad-Chennai,630,1.8,1.9,Friday,December,Winter,2,2025-12-16,2025-12-18,Delayed,Medium
ORD06953,2025-01-26,Kochi,BlueDart,Furniture,Coimbatore-Kochi,190,2.1,1.0,Sunday,January,Winter,1,2025-01-30,2025-01-31,Delayed,Medium
ORD06954,2025-08-05,Kochi,XpressBees,Furniture,Chennai-Coimbatore,510,1.5,1.0,Tuesday,August,Monsoon,2,2025-08-08,2025-08-10,Delayed,Medium
ORD06955,2025-06-03,Bangalore,BlueDart,Electronics,Bangalore-Hyderabad,570,1.0,2.6,Tuesday,June,Monsoon,1,2025-06-07,2025-06-08,Delayed,Medium
ORD06956,2025-06-03,Chennai,Ecom Express,Pharmacy,Chennai-Bangalore,350,1.1,1.0,Tuesday,June,Monsoon,0,2025-06-06,2025-06-06,On-Time,Low
ORD06957,2025-06-23,Chennai,Ecom Express,Grocery,Coimbatore-Kochi,190,2.3,1.0,Monday,June,Monsoon,2,2025-06-27,2025-06-29,Delayed,Medium
ORD06958,2025-04-02,Kochi,XpressBees,Electronics,Kochi-Bangalore,550,1.7,2.4,Wednesday,April,Summer,1,2025-04-07,2025-04-08,Delayed,Medium
ORD06959,2025-12-04,Coimbatore,DTDC,Pharmacy,Bangalore-Hyderabad,570,2.3,2.0,Thursday,December,Winter,2,2025-12-09,2025-12-11,Delayed,Medium
ORD06960,2025-06-30,Bangalore,DTDC,Pharmacy,Hyderabad-Chennai,630,2.0,1.8,Monday,June,Monsoon,1,2025-07-04,2025-07-05,Delayed,Medium
ORD06961,2025-05-11,Chennai,Delhivery,Furniture,Kochi-Bangalore,550,1.0,2.6,Sunday,May,Summer,1,2025-05-15,2025-05-16,Delayed,Medium
ORD06962,2025-10-25,Kochi,DTDC,Clothing,Chennai-Coimbatore,510,2.2,1.2,Saturday,October,Autumn,1,2025-10-29,2025-10-30,Delayed,Medium
ORD06963,2025-10-02,Coimbatore,XpressBees,Clothing,Hyderabad-Chennai,630,2.0,3.3,Thursday,October,Autumn,0,2025-10-08,2025-10-08,On-Time,Low
ORD06964,2025-09-30,Coimbatore,DTDC,Grocery,Chennai-Bangalore,350,2.7,1.0,Tuesday,September,Monsoon,1,2025-10-04,2025-10-05,Delayed,Medium
ORD06965,2025-03-17,Coimbatore,Delhivery,Furniture,Chennai-Coimbatore,510,1.6,1.5,Monday,March,Summer,3,2025-03-21,2025-03-24,Delayed,High
ORD06966,2025-06-26,Hyderabad,BlueDart,Clothing,Coimbatore-Kochi,190,1.8,1.1,Thursday,June,Monsoon,0,2025-06-29,2025-06-29,On-Time,Low
ORD06967,2025-07-03,Coimbatore,DTDC,Electronics,Chennai-Coimbatore,510,2.3,1.5,Thursday,July,Monsoon,1,2025-07-07,2025-07-08,Delayed,Medium
ORD06968,2025-11-15,Kochi,XpressBees,Grocery,Hyderabad-Chennai,630,1.5,2.2,Saturday,November,Autumn,2,2025-11-19,2025-11-21,Delayed,Medium
ORD06969,2025-05-11,Bangalore,XpressBees,Furniture,Kochi-Bangalore,550,1.1,2.2,Sunday,May,Summer,0,2025-05-15,2025-05-15,On-Time,Low
ORD06970,2025-12-29,Kochi,Delhivery,Electronics,Bangalore-Hyderabad,570,1.7,1.0,Monday,December,Winter,1,2026-01-01,2026-01-02,Delayed,Medium
ORD06971,2025-02-18,Coimbatore,Delhivery,Clothing,Bangalore-Hyderabad,570,2.5,2.3,Tuesday,February,Winter,1,2025-02-23,2025-02-24,Delayed,Medium
ORD06972,2025-02-24,Bangalore,Ecom Express,Clothing,Bangalore-Hyderabad,570,2.3,1.0,Monday,February,Winter,0,2025-02-28,2025-02-28,On-Time,Low
ORD06973,2025-06-03,Chennai,Ecom Express,Clothing,Chennai-Bangalore,350,2.3,1.2,Tuesday,June,Monsoon,1,2025-06-07,2025-06-08,Delayed,Medium
ORD06974,2025-12-21,Chennai,Ecom Express,Clothing,Chennai-Bangalore,350,2.2,1.0,Sunday,December,Winter,1,2025-12-25,2025-12-26,Delayed,Medium
ORD06975,2025-07-19,Kochi,BlueDart,Pharmacy,Bangalore-Hyderabad,570,0.5,1.0,Saturday,July,Monsoon,2,2025-07-21,2025-07-23,Delayed,Medium
ORD06976,2025-11-04,Bangalore,XpressBees,Grocery,Coimbatore-Kochi,190,1.3,1.8,Tuesday,November,Autumn,2,2025-11-08,2025-11-10,Delayed,Medium
ORD06977,2025-12-22,Kochi,Ecom Express,Grocery,Hyderabad-Chennai,630,1.8,2.2,Monday,December,Winter,1,2025-12-26,2025-12-27,Delayed,Medium
ORD06978,2025-04-28,Bangalore,XpressBees,Clothing,Coimbatore-Kochi,190,1.6,1.0,Monday,April,Summer,1,2025-05-01,2025-05-02,Delayed,Medium
ORD06979,2025-09-20,Bangalore,Delhivery,Grocery,Bangalore-Hyderabad,570,0.5,2.0,Saturday,September,Monsoon,1,2025-09-23,2025-09-24,Delayed,Medium
ORD06980,2025-02-15,Kochi,BlueDart,Electronics,Hyderabad-Chennai,630,2.2,3.8,Saturday,February,Winter,1,2025-02-21,2025-02-22,Delayed,Medium
ORD06981,2025-10-29,Bangalore,Delhivery,Electronics,Chennai-Bangalore,350,0.5,1.0,Wednesday,October,Autumn,0,2025-10-31,2025-10-31,On-Time,Low
ORD06982,2025-12-22,Coimbatore,XpressBees,Grocery,Chennai-Coimbatore,510,2.5,2.2,Monday,December,Winter,2,2025-12-27,2025-12-29,Delayed,Medium
ORD06983,2025-07-08,Bangalore,Ecom Express,Clothing,Chennai-Coimbatore,510,0.5,1.1,Tuesday,July,Monsoon,0,2025-07-10,2025-07-10,On-Time,Low
ORD06984,2025-11-06,Bangalore,Delhivery,Furniture,Hyderabad-Chennai,630,1.8,2.4,Thursday,November,Autumn,1,2025-11-11,2025-11-12,Delayed,Medium
ORD06985,2025-11-14,Kochi,DTDC,Clothing,Coimbatore-Kochi,190,2.4,1.0,Friday,November,Autumn,1,2025-11-18,2025-11-19,Delayed,Medium
ORD06986,2025-05-09,Chennai,BlueDart,Pharmacy,Hyderabad-Chennai,630,1.3,2.0,Friday,May,Summer,1,2025-05-13,2025-05-14,Delayed,Medium
ORD06987,2025-02-18,Hyderabad,XpressBees,Furniture,Coimbatore-Kochi,190,1.9,1.0,Tuesday,February,Winter,1,2025-02-21,2025-02-22,Delayed,Medium
ORD06988,2025-01-25,Bangalore,Ecom Express,Pharmacy,Kochi-Bangalore,550,1.2,2.8,Saturday,January,Winter,1,2025-01-29,2025-01-30,Delayed,Medium
ORD06989,2025-09-23,Hyderabad,Delhivery,Grocery,Coimbatore-Kochi,190,1.0,1.0,Tuesday,September,Monsoon,1,2025-09-25,2025-09-26,Delayed,Medium
ORD06990,2025-04-28,Bangalore,BlueDart,Pharmacy,Chennai-Coimbatore,510,1.5,2.9,Monday,April,Summer,0,2025-05-03,2025-05-03,On-Time,Low
ORD06991,2025-05-24,Kochi,Ecom Express,Grocery,Chennai-Bangalore,350,2.4,1.0,Saturday,May,Summer,1,2025-05-28,2025-05-29,Delayed,Medium
ORD06992,2025-07-19,Kochi,Delhivery,Pharmacy,Bangalore-Hyderabad,570,1.6,2.1,Saturday,July,Monsoon,1,2025-07-23,2025-07-24,Delayed,Medium
ORD06993,2025-06-06,Bangalore,XpressBees,Furniture,Chennai-Bangalore,350,1.5,1.2,Friday,June,Monsoon,1,2025-06-09,2025-06-10,Delayed,Medium
ORD06994,2025-12-14,Kochi,DTDC,Pharmacy,Bangalore-Hyderabad,570,1.4,1.8,Sunday,December,Winter,1,2025-12-18,2025-12-19,Delayed,Medium
ORD06995,2025-05-14,Kochi,DTDC,Clothing,Kochi-Bangalore,550,2.3,1.9,Wednesday,May,Summer,1,2025-05-19,2025-05-20,Delayed,Medium
ORD06996,2025-05-28,Bangalore,XpressBees,Grocery,Chennai-Coimbatore,510,1.2,2.1,Wednesday,May,Summer,1,2025-06-01,2025-06-02,Delayed,Medium
ORD06997,2025-12-02,Chennai,BlueDart,Electronics,Bangalore-Hyderabad,570,1.5,2.2,Tuesday,December,Winter,0,2025-12-06,2025-12-06,On-Time,Low
ORD06998,2025-03-12,Bangalore,XpressBees,Pharmacy,Kochi-Bangalore,550,1.4,1.7,Wednesday,March,Summer,1,2025-03-16,2025-03-17,Delayed,Medium
ORD06999,2025-08-21,Chennai,Delhivery,Grocery,Coimbatore-Kochi,190,2.3,1.1,Thursday,August,Monsoon,1,2025-08-25,2025-08-26,Delayed,Medium
ORD07000,2025-11-30,Kochi,BlueDart,Electronics,Hyderabad-Chennai,630,2.1,1.9,Sunday,November,Autumn,1,2025-12-04,2025-12-05,Delayed,Medium
ORD07001,2025-10-26,Chennai,DTDC,Grocery,Bangalore-Hyderabad,570,1.0,2.0,Sunday,October,Autumn,1,2025-10-29,2025-10-30,Delayed,Medium
ORD07002,2025-06-03,Kochi,Delhivery,Grocery,Chennai-Bangalore,350,1.4,2.0,Tuesday,June,Monsoon,1,2025-06-07,2025-06-08,Delayed,Medium
ORD07003,2025-03-31,Chennai,Ecom Express,Electronics,Chennai-Coimbatore,510,1.5,2.5,Monday,March,Summer,1,2025-04-04,2025-04-05,Delayed,Medium
ORD07004,2025-11-30,Chennai,Ecom Express,Electronics,Chennai-Coimbatore,510,1.7,2.4,Sunday,November,Autumn,1,2025-12-05,2025-12-06,Delayed,Medium
ORD07005,2025-07-18,Bangalore,Ecom Express,Furniture,Kochi-Bangalore,550,0.6,1.1,Friday,July,Monsoon,1,2025-07-20,2025-07-21,Delayed,Medium
ORD07006,2025-06-10,Chennai,DTDC,Pharmacy,Hyderabad-Chennai,630,1.7,2.4,Tuesday,June,Monsoon,1,2025-06-15,2025-06-16,Delayed,Medium
ORD07007,2025-01-26,Kochi,XpressBees,Pharmacy,Coimbatore-Kochi,190,2.2,1.0,Sunday,January,Winter,1,2025-01-30,2025-01-31,Delayed,Medium
ORD07008,2025-05-01,Bangalore,BlueDart,Grocery,Coimbatore-Kochi,190,0.9,1.9,Thursday,May,Summer,1,2025-05-04,2025-05-05,Delayed,Medium
ORD07009,2025-10-28,Chennai,DTDC,Clothing,Chennai-Coimbatore,510,2.5,2.3,Tuesday,October,Autumn,1,2025-11-02,2025-11-03,Delayed,Medium
ORD07010,2025-07-31,Bangalore,Delhivery,Clothing,Coimbatore-Kochi,190,0.8,1.0,Thursday,July,Monsoon,0,2025-08-02,2025-08-02,On-Time,Low
ORD07011,2025-03-04,Hyderabad,Delhivery,Grocery,Kochi-Bangalore,550,1.8,1.6,Tuesday,March,Summer,1,2025-03-08,2025-03-09,Delayed,Medium
ORD07012,2025-03-09,Bangalore,Ecom Express,Furniture,Hyderabad-Chennai,630,0.5,1.0,Sunday,March,Summer,1,2025-03-11,2025-03-12,Delayed,Medium
ORD07013,2025-09-10,Hyderabad,BlueDart,Electronics,Chennai-Coimbatore,510,1.5,1.6,Wednesday,September,Monsoon,1,2025-09-14,2025-09-15,Delayed,Medium
ORD07014,2025-01-02,Hyderabad,Ecom Express,Grocery,Coimbatore-Kochi,190,1.6,1.0,Thursday,January,Winter,1,2025-01-05,2025-01-06,Delayed,Medium
ORD07015,2025-04-18,Bangalore,Delhivery,Pharmacy,Bangalore-Hyderabad,570,1.0,1.5,Friday,April,Summer,1,2025-04-21,2025-04-22,Delayed,Medium
ORD07016,2025-10-13,Kochi,Delhivery,Clothing,Bangalore-Hyderabad,570,1.4,1.4,Monday,October,Autumn,1,2025-10-16,2025-10-17,Delayed,Medium
ORD07017,2025-02-18,Kochi,XpressBees,Clothing,Kochi-Bangalore,550,1.5,2.9,Tuesday,February,Winter,1,2025-02-23,2025-02-24,Delayed,Medium
ORD07018,2025-05-20,Kochi,XpressBees,Clothing,Coimbatore-Kochi,190,2.1,1.0,Tuesday,May,Summer,1,2025-05-24,2025-05-25,Delayed,Medium
ORD07019,2025-08-06,Coimbatore,XpressBees,Furniture,Bangalore-Hyderabad,570,1.0,1.0,Wednesday,August,Monsoon,5,2025-08-08,2025-08-13,Delayed,High
ORD07020,2025-02-13,Hyderabad,Ecom Express,Pharmacy,Hyderabad-Chennai,630,0.8,3.8,Thursday,February,Winter,1,2025-02-18,2025-02-19,Delayed,Medium
ORD07021,2025-09-26,Bangalore,BlueDart,Furniture,Chennai-Bangalore,350,1.0,1.9,Friday,September,Monsoon,1,2025-09-29,2025-09-30,Delayed,Medium
ORD07022,2025-03-19,Kochi,XpressBees,Electronics,Hyderabad-Chennai,630,1.7,2.3,Wednesday,March,Summer,1,2025-03-23,2025-03-24,Delayed,Medium
ORD07023,2025-08-04,Kochi,DTDC,Grocery,Kochi-Bangalore,550,1.4,1.8,Monday,August,Monsoon,1,2025-08-08,2025-08-09,Delayed,Medium
ORD07024,2025-04-08,Bangalore,XpressBees,Grocery,Hyderabad-Chennai,630,1.2,1.7,Tuesday,April,Summer,1,2025-04-11,2025-04-12,Delayed,Medium
ORD07025,2025-08-24,Hyderabad,Ecom Express,Clothing,Coimbatore-Kochi,190,2.0,1.0,Sunday,August,Monsoon,1,2025-08-27,2025-08-28,Delayed,Medium
ORD07026,2025-10-09,Bangalore,BlueDart,Clothing,Hyderabad-Chennai,630,1.7,2.4,Thursday,October,Autumn,1,2025-10-14,2025-10-15,Delayed,Medium
ORD07027,2025-05-29,Coimbatore,XpressBees,Electronics,Coimbatore-Kochi,190,2.7,1.2,Thursday,May,Summer,1,2025-06-02,2025-06-03,Delayed,Medium
ORD07028,2025-10-31,Coimbatore,BlueDart,Furniture,Chennai-Coimbatore,510,1.3,1.2,Friday,October,Autumn,1,2025-11-03,2025-11-04,Delayed,Medium
ORD07029,2025-03-07,Bangalore,DTDC,Pharmacy,Coimbatore-Kochi,190,0.8,1.0,Friday,March,Summer,3,2025-03-09,2025-03-12,Delayed,High
ORD07030,2025-08-22,Hyderabad,Delhivery,Electronics,Kochi-Bangalore,550,1.3,2.3,Friday,August,Monsoon,1,2025-08-26,2025-08-27,Delayed,Medium
ORD07031,2025-03-28,Kochi,BlueDart,Grocery,Coimbatore-Kochi,190,2.3,1.2,Friday,March,Summer,1,2025-04-01,2025-04-02,Delayed,Medium
ORD07032,2025-03-20,Coimbatore,XpressBees,Grocery,Chennai-Coimbatore,510,1.7,2.3,Thursday,March,Summer,2,2025-03-24,2025-03-26,Delayed,Medium
ORD07033,2025-07-24,Coimbatore,Ecom Express,Furniture,Chennai-Bangalore,350,2.2,1.1,Thursday,July,Monsoon,2,2025-07-28,2025-07-30,Delayed,Medium
ORD07034,2025-10-06,Hyderabad,Ecom Express,Electronics,Kochi-Bangalore,550,1.0,1.0,Monday,October,Autumn,0,2025-10-08,2025-10-08,On-Time,Low
ORD07035,2025-12-03,Coimbatore,Ecom Express,Pharmacy,Chennai-Coimbatore,510,1.7,1.0,Wednesday,December,Winter,1,2025-12-06,2025-12-07,Delayed,Medium
ORD07036,2025-09-11,Coimbatore,Ecom Express,Electronics,Coimbatore-Kochi,190,1.6,1.5,Thursday,September,Monsoon,1,2025-09-15,2025-09-16,Delayed,Medium
ORD07037,2025-10-31,Hyderabad,BlueDart,Electronics,Kochi-Bangalore,550,2.0,1.0,Friday,October,Autumn,1,2025-11-03,2025-11-04,Delayed,Medium
ORD07038,2025-05-10,Bangalore,Ecom Express,Furniture,Bangalore-Hyderabad,570,0.6,2.4,Saturday,May,Summer,1,2025-05-13,2025-05-14,Delayed,Medium
ORD07039,2025-03-25,Kochi,Delhivery,Pharmacy,Coimbatore-Kochi,190,2.7,1.0,Tuesday,March,Summer,1,2025-03-29,2025-03-30,Delayed,Medium
ORD07040,2025-10-03,Kochi,DTDC,Grocery,Chennai-Coimbatore,510,1.9,1.0,Friday,October,Autumn,1,2025-10-06,2025-10-07,Delayed,Medium
ORD07041,2025-07-06,Coimbatore,BlueDart,Clothing,Coimbatore-Kochi,190,1.6,1.9,Sunday,July,Monsoon,1,2025-07-10,2025-07-11,Delayed,Medium
ORD07042,2025-02-15,Kochi,BlueDart,Pharmacy,Chennai-Coimbatore,510,2.0,3.0,Saturday,February,Winter,1,2025-02-20,2025-02-21,Delayed,Medium
ORD07043,2025-07-02,Bangalore,Ecom Express,Grocery,Hyderabad-Chennai,630,0.8,2.2,Wednesday,July,Monsoon,1,2025-07-05,2025-07-06,Delayed,Medium
ORD07044,2025-09-25,Coimbatore,Ecom Express,Furniture,Chennai-Bangalore,350,1.5,1.0,Thursday,September,Monsoon,1,2025-09-28,2025-09-29,Delayed,Medium
ORD07045,2025-10-23,Kochi,BlueDart,Pharmacy,Chennai-Bangalore,350,2.1,1.9,Thursday,October,Autumn,1,2025-10-27,2025-10-28,Delayed,Medium
ORD07046,2025-11-18,Chennai,Ecom Express,Pharmacy,Kochi-Bangalore,550,2.2,1.0,Tuesday,November,Autumn,1,2025-11-22,2025-11-23,Delayed,Medium
ORD07047,2025-04-10,Chennai,Ecom Express,Grocery,Chennai-Coimbatore,510,1.7,2.5,Thursday,April,Summer,0,2025-04-15,2025-04-15,On-Time,Low
ORD07048,2025-03-19,Chennai,Ecom Express,Grocery,Chennai-Bangalore,350,0.9,2.6,Wednesday,March,Summer,1,2025-03-23,2025-03-24,Delayed,Medium
ORD07049,2025-09-29,Chennai,Ecom Express,Electronics,Bangalore-Hyderabad,570,1.1,2.3,Monday,September,Monsoon,1,2025-10-03,2025-10-04,Delayed,Medium
ORD07050,2025-12-05,Chennai,Ecom Express,Electronics,Kochi-Bangalore,550,2.3,1.0,Friday,December,Winter,1,2025-12-09,2025-12-10,Delayed,Medium
ORD07051,2025-06-11,Coimbatore,XpressBees,Pharmacy,Bangalore-Hyderabad,570,2.4,3.0,Wednesday,June,Monsoon,2,2025-06-17,2025-06-19,Delayed,Medium
